timestamp,device_id,temperature,humidity,pressure,gas_resistance,co2,absolute_humidity
2025-07-05 14:17:00,P2,25.25402,66.28979,996.4312,135226,,15.48
2025-07-05 14:17:30,P2,25.20754,65.98195,996.4438,136900,,15.37
2025-07-05 14:18:00,P2,25.11867,65.85442,996.4559,136583,,15.26
2025-07-05 14:18:31,P2,25.0423,65.62617,996.4539,138400,,15.14
2025-07-05 14:19:01,P2,24.97395,65.82002,996.4285,137325,,15.13
2025-07-05 14:19:31,P2,24.93234,65.30032,996.4256,137753,,14.98
2025-07-05 14:20:01,P2,24.88703,65.20905,996.4434,139381,,14.92
2025-07-05 14:20:31,P2,24.85793,65.05389,996.4153,138400,,14.86
2025-07-05 14:21:02,P2,24.81281,64.89577,996.4276,139162,,14.78
2025-07-05 14:21:32,P2,24.84172,64.54877,996.4121,137968,,14.73
2025-07-05 14:22:02,P2,24.92473,64.19444,996.4133,137432,,14.72
2025-07-05 14:22:32,P2,25.02024,63.82251,996.4172,137219,,14.71
2025-07-05 14:23:03,P2,25.11652,63.66371,996.4498,137432,,14.75
2025-07-05 14:23:33,P2,25.19543,63.25533,996.4606,136583,,14.72
2025-07-05 14:24:03,P2,25.2468,63.22207,996.462,135953,,14.76
2025-07-05 14:24:33,P2,25.2759,63.13983,996.4781,137006,,14.76
2025-07-05 14:25:03,P2,25.30988,63.02596,996.4787,136689,,14.76
2025-07-05 14:25:34,P2,25.35031,62.85242,996.4768,136900,,14.76
2025-07-05 14:26:04,P2,25.37609,62.84856,996.4786,135433,,14.78
2025-07-05 14:26:34,P2,25.38684,62.77726,996.5051,136058,,14.77
2025-07-05 14:27:04,P2,25.39641,62.76538,996.5046,135640,,14.77
2025-07-05 14:27:34,P2,25.40871,62.75465,996.5074,135744,,14.78
2025-07-05 14:28:05,P2,25.43156,62.77131,996.4866,135329,,14.81
2025-07-05 14:28:35,P2,25.45305,62.60861,996.4531,135122,,14.78
2025-07-05 14:29:05,P2,25.46887,62.63691,996.4645,135226,,14.8
2025-07-05 14:29:35,P2,25.47375,62.54497,996.4613,135019,,14.79
2025-07-05 14:30:05,P2,25.4759,62.62406,996.4464,135226,,14.81
2025-07-05 14:30:36,P2,25.46926,62.60344,996.4673,135226,,14.8
2025-07-05 14:31:06,P2,25.47648,62.54607,996.4716,134916,,14.79
2025-07-05 14:31:36,P2,25.4968,62.46854,996.4893,134711,,14.79
2025-07-05 14:32:06,P2,25.50031,62.4956,996.5045,134711,,14.8
2025-07-05 14:32:37,P2,25.50441,62.33777,996.4913,135640,,14.76
2025-07-05 14:33:07,P2,25.50695,62.41629,996.5037,135226,,14.78
2025-07-05 14:33:37,P2,25.5009,62.31083,996.5104,135329,,14.75
2025-07-05 14:34:07,P2,25.51613,62.2002,996.4755,134813,,14.74
2025-07-05 14:34:38,P2,25.52336,61.96275,996.4839,134711,,14.69
2025-07-05 14:35:08,P2,25.52219,62.03536,996.4712,134813,,14.71
2025-07-05 14:35:38,P2,25.5175,61.93501,996.4581,134916,,14.68
2025-07-05 14:36:08,P2,25.5048,61.84697,996.4662,134200,,14.65
2025-07-05 14:36:38,P2,25.49582,61.91194,996.4498,134813,,14.66
2025-07-05 14:37:09,P2,25.48899,61.85829,996.4633,135849,,14.64
2025-07-05 14:37:39,P2,25.49211,61.70755,996.4504,134506,,14.6
2025-07-05 14:38:09,P2,25.49621,61.72,996.4495,134813,,14.61
2025-07-05 14:38:39,P2,25.48469,61.67931,996.4671,135019,,14.59
2025-07-05 14:39:10,P2,25.47492,61.65725,996.4936,135433,,14.58
2025-07-05 14:39:40,P2,25.46516,61.81557,996.4713,135122,,14.61
2025-07-05 14:40:10,P2,25.47043,61.66415,996.4709,135433,,14.58
2025-07-05 14:40:40,P2,25.48469,61.56207,996.4366,134711,,14.56
2025-07-05 14:41:10,P2,25.50324,61.55624,996.4521,134711,,14.58
2025-07-05 14:41:41,P2,25.49328,61.63432,996.4671,134916,,14.59
2025-07-05 14:42:11,P2,25.48351,61.71807,996.4617,135226,,14.6
2025-07-05 14:42:41,P2,25.48762,61.64199,996.4331,134916,,14.58
2025-07-05 14:43:11,P2,25.51672,61.62502,996.4532,134608,,14.6
2025-07-05 14:43:41,P2,25.53078,61.68752,996.4631,135640,,14.63
2025-07-05 14:44:12,P2,25.55031,61.62364,996.4366,134711,,14.63
2025-07-05 14:44:42,P2,25.55871,61.68468,996.4247,135536,,14.65
2025-07-05 14:45:12,P2,25.57004,61.53453,996.4122,134813,,14.63
2025-07-05 14:45:42,P2,25.59094,61.30783,996.3915,134301,,14.59
2025-07-05 14:46:13,P2,25.61789,61.09339,996.413,134200,,14.56
2025-07-05 14:46:43,P2,25.63,61.18026,996.3844,135019,,14.59
2025-07-05 14:47:13,P2,25.6175,61.15765,996.3723,134813,,14.58
2025-07-05 14:47:43,P2,25.60676,61.24306,996.3663,134098,,14.59
2025-07-05 14:48:13,P2,25.6091,61.17023,996.3472,134506,,14.57
2025-07-05 14:48:44,P2,25.59914,61.22124,996.342,135329,,14.58
2025-07-05 14:49:14,P2,25.57863,61.34248,996.363,133794,,14.59
2025-07-05 14:49:44,P2,25.56203,61.43436,996.3715,134506,,14.6
2025-07-05 14:50:14,P2,25.56789,61.28233,996.3201,134813,,14.56
2025-07-05 14:50:44,P2,25.56691,61.33654,996.3094,134200,,14.58
2025-07-05 14:51:15,P2,25.58391,61.10803,996.3284,134200,,14.54
2025-07-05 14:51:45,P2,25.58977,61.24024,996.3392,134813,,14.57
2025-07-05 14:52:15,P2,25.58625,61.21289,996.3275,134813,,14.56
2025-07-05 14:52:45,P2,25.57199,61.36832,996.3008,134608,,14.59
2025-07-05 14:53:15,P2,25.55871,61.2417,996.318,135433,,14.55
2025-07-05 14:53:46,P2,25.55949,61.36809,996.3293,134098,,14.58
2025-07-05 14:54:16,P2,25.56965,61.21748,996.3393,133996,,14.55
2025-07-05 14:54:46,P2,25.57981,60.99627,996.3228,134916,,14.51
2025-07-05 14:55:16,P2,25.58371,60.8359,996.3271,135019,,14.47
2025-07-05 14:55:47,P2,25.54777,60.9891,996.325,135122,,14.48
2025-07-05 14:56:17,P2,25.5175,60.88519,996.329,135433,,14.43
2025-07-05 14:56:47,P2,25.49172,60.89614,996.3391,135329,,14.41
2025-07-05 14:57:17,P2,25.49387,60.65984,996.3358,135433,,14.36
2025-07-05 14:57:47,P2,25.50285,60.9712,996.3672,135536,,14.44
2025-07-05 14:58:18,P2,25.52473,60.89513,996.356,135226,,14.44
2025-07-05 14:58:48,P2,25.53859,60.95602,996.3558,135226,,14.46
2025-07-05 14:59:18,P2,25.53449,60.91487,996.3229,135329,,14.45
2025-07-05 14:59:48,P2,25.52082,60.93961,996.2958,135226,,14.45
2025-07-05 15:00:19,P2,25.52121,60.80888,996.2949,135019,,14.41
2025-07-05 15:00:49,P2,25.52668,61.01979,996.296,134608,,14.47
2025-07-05 15:01:19,P2,25.53098,60.9552,996.2918,134813,,14.46
2025-07-05 15:01:49,P2,25.54816,61.01757,996.2924,135122,,14.49
2025-07-05 15:02:19,P2,25.56652,60.97359,996.3083,134608,,14.49
2025-07-05 15:02:50,P2,25.56711,61.10468,996.2916,134506,,14.52
2025-07-05 15:03:20,P2,25.57043,61.0209,996.2791,133895,,14.5
2025-07-05 15:03:50,P2,25.5843,61.06155,996.2743,133794,,14.53
2025-07-05 15:04:20,P2,25.5925,60.92523,996.2784,135433,,14.5
2025-07-05 15:04:50,P2,25.60617,61.0062,996.2754,133692,,14.53
2025-07-05 15:05:21,P2,25.62043,61.0413,996.2944,134200,,14.55
2025-07-05 15:05:51,P2,25.63723,61.12876,996.2831,133895,,14.58
2025-07-05 15:06:21,P2,25.64269,61.01834,996.2896,133390,,14.56
2025-07-05 15:06:51,P2,25.6509,61.18299,996.2794,133895,,14.61
2025-07-05 15:07:21,P2,25.65051,61.05908,996.2738,133996,,14.58
2025-07-05 15:07:52,P2,25.65949,61.23687,996.2878,133996,,14.63
2025-07-05 15:08:22,P2,25.65266,61.2432,996.3449,133996,,14.62
2025-07-05 15:08:52,P2,25.6673,61.22651,996.3283,134301,,14.63
2025-07-05 15:09:22,P2,25.68957,61.05189,996.3646,133390,,14.61
2025-07-05 15:09:52,P2,25.69836,61.19018,996.3019,133189,,14.65
2025-07-05 15:10:23,P2,25.69797,61.00048,996.2949,133089,,14.6
2025-07-05 15:10:53,P2,25.70441,61.11189,996.2965,133289,,14.64
2025-07-05 15:11:23,P2,25.69328,61.13724,996.2996,132194,,14.63
2025-07-05 15:11:53,P2,25.69738,61.04618,996.3374,133491,,14.61
2025-07-05 15:12:23,P2,25.70793,60.97471,996.3298,133289,,14.61
2025-07-05 15:12:54,P2,25.69641,61.09061,996.3206,133692,,14.62
2025-07-05 15:13:24,P2,25.68117,61.05584,996.336,132989,,14.6
2025-07-05 15:13:54,P2,25.66828,61.15248,996.3201,132989,,14.62
2025-07-05 15:14:24,P2,25.6673,61.04214,996.3226,133591,,14.59
2025-07-05 15:14:55,P2,25.67883,61.03564,996.3289,133895,,14.6
2025-07-05 15:15:25,P2,25.67394,61.04895,996.3006,133189,,14.6
2025-07-05 15:15:55,P2,25.68156,61.07608,996.2937,133289,,14.61
2025-07-05 15:16:25,P2,25.67492,61.14025,996.3017,132989,,14.62
2025-07-05 15:16:55,P2,25.65695,61.20352,996.2899,132989,,14.62
2025-07-05 15:17:26,P2,25.65656,61.13919,996.262,133692,,14.6
2025-07-05 15:17:56,P2,25.67199,61.12064,996.2672,133491,,14.61
2025-07-05 15:18:26,P2,25.67785,61.03673,996.2785,133591,,14.6
2025-07-05 15:18:56,P2,25.69367,60.96675,996.3022,133794,,14.59
2025-07-05 15:19:26,P2,25.71066,61.17953,996.291,132391,,14.66
2025-07-05 15:19:57,P2,25.70695,61.27018,996.2444,132789,,14.68
2025-07-05 15:20:27,P2,25.70285,61.07384,996.2385,132590,,14.63
2025-07-05 15:20:57,P2,25.72434,60.91866,996.2792,132590,,14.61
2025-07-05 15:21:27,P2,25.73391,61.0711,996.2797,132789,,14.65
2025-07-05 15:21:57,P2,25.72746,61.20077,996.2527,132590,,14.68
2025-07-05 15:22:28,P2,25.72082,61.18845,996.2385,132194,,14.67
2025-07-05 15:22:58,P2,25.73508,61.09086,996.2388,133189,,14.66
2025-07-05 15:23:28,P2,25.7425,60.99391,996.2418,132989,,14.64
2025-07-05 15:23:58,P2,25.75324,61.05999,996.2255,132689,,14.66
2025-07-05 15:24:28,P2,25.74152,61.16409,996.2428,132095,,14.68
2025-07-05 15:24:59,P2,25.73254,61.06921,996.2475,132491,,14.65
2025-07-05 15:25:29,P2,25.71105,61.21886,996.2369,132194,,14.67
2025-07-05 15:25:59,P2,25.70949,61.06067,996.2639,131996,,14.63
2025-07-05 15:26:29,P2,25.71164,61.07438,996.2426,132391,,14.63
2025-07-05 15:27:00,P2,25.71906,60.89817,996.239,132491,,14.6
2025-07-05 15:27:30,P2,25.73039,60.99826,996.2405,132590,,14.63
2025-07-05 15:28:00,P2,25.72688,60.95052,996.2699,132590,,14.62
2025-07-05 15:28:30,P2,25.71301,61.11341,996.2594,132194,,14.64
2025-07-05 15:29:01,P2,25.70441,60.98643,996.264,132789,,14.61
2025-07-05 15:29:30,P2,25.68664,61.05671,996.2509,132292,,14.61
2025-07-05 15:30:00,P2,25.67746,60.98282,996.2649,132491,,14.58
2025-07-05 15:30:30,P2,25.67394,61.04246,996.2106,132491,,14.59
2025-07-05 15:31:00,P2,25.68098,60.8652,996.2209,132391,,14.56
2025-07-05 15:31:30,P2,25.67434,60.98879,996.2263,132491,,14.58
2025-07-05 15:32:01,P2,25.66672,60.76468,996.2296,131996,,14.52
2025-07-05 15:32:31,P2,25.67121,60.79844,996.2156,132491,,14.53
2025-07-05 15:33:01,P2,25.67805,60.68769,996.2081,131898,,14.51
2025-07-05 15:33:31,P2,25.68918,60.66373,996.1892,131996,,14.52
2025-07-05 15:34:01,P2,25.70559,60.54089,996.1942,131800,,14.5
2025-07-05 15:34:32,P2,25.70285,60.67703,996.219,131996,,14.53
2025-07-05 15:35:02,P2,25.68449,60.6357,996.2131,133390,,14.51
2025-07-05 15:35:32,P2,25.68957,60.70259,996.1982,131898,,14.53
2025-07-05 15:36:02,P2,25.69738,60.63173,996.2076,132889,,14.51
2025-07-05 15:36:33,P2,25.70344,60.70434,996.1981,131898,,14.54
2025-07-05 15:37:03,P2,25.70031,60.7096,996.2151,131213,,14.54
2025-07-05 15:37:33,P2,25.68918,60.82071,996.1931,131800,,14.55
2025-07-05 15:38:03,P2,25.70129,60.52157,996.1844,131898,,14.49
2025-07-05 15:38:33,P2,25.71984,60.66748,996.153,132194,,14.54
2025-07-05 15:39:04,P2,25.71672,60.57486,996.1627,131898,,14.52
2025-07-05 15:39:34,P2,25.70852,60.70446,996.189,131506,,14.54
2025-07-05 15:40:04,P2,25.69992,60.71734,996.182,131506,,14.54
2025-07-05 17:16:01,P2,26.97551,56.69046,995.9899,13375,500.0,14.57
2025-07-05 17:16:31,P2,28.36144,55.68891,996.0001,13673,713.0,15.45
2025-07-05 17:17:19,P2,26.62473,57.61758,996.0785,13801,500.0,14.52
2025-07-05 17:17:48,P2,27.31437,58.17745,996.027,13767,500.0,15.24
2025-07-05 17:18:18,P2,26.91691,58.73524,996.0126,13682,636.0,15.05
2025-07-05 17:18:48,P2,26.86457,59.3449,996.0162,13539,592.0,15.16
2025-07-05 17:19:18,P2,26.45774,60.84341,996.0023,13498,594.0,15.2
2025-07-05 17:19:48,P2,26.3716,60.76918,996.0183,13392,604.0,15.11
2025-07-05 17:20:18,P2,26.24289,60.6974,995.971,13295,615.0,14.98
2025-07-05 17:20:49,P2,26.68918,61.26262,996.0096,13145,618.0,15.5
2025-07-05 17:21:18,P2,26.10539,61.94884,996.0131,13129,620.0,15.17
2025-07-05 17:21:48,P2,26.06535,61.66306,995.9903,13044,622.0,15.07
2025-07-05 17:22:18,P2,26.10246,61.29541,995.9963,12967,629.0,15.01
2025-07-05 17:22:48,P2,25.99719,62.48323,995.9836,12877,635.0,15.21
2025-07-05 17:23:18,P2,25.98801,62.02611,996.0161,12817,632.0,15.09
2025-07-05 17:23:48,P2,25.99367,61.51945,995.9676,12758,636.0,14.97
2025-07-05 17:24:19,P2,26.52043,61.81143,996.0053,12663,630.0,15.49
2025-07-05 17:24:48,P2,25.97316,62.35419,995.9922,12641,633.0,15.16
2025-07-05 17:25:18,P2,26.03977,61.79111,995.9888,12576,637.0,15.08
2025-07-05 17:25:48,P2,26.09289,61.26211,995.9698,12562,645.0,14.99
2025-07-05 17:26:18,P2,26.16203,61.04526,995.9697,12442,645.0,15.0
2025-07-05 17:26:48,P2,26.37082,59.82076,995.9639,12393,647.0,14.87
2025-07-05 17:27:18,P2,26.51945,58.95992,995.9972,12365,642.0,14.78
2025-07-05 17:27:49,P2,27.1216,59.29744,995.9621,12235,633.0,15.37
2025-07-05 17:28:18,P2,26.60851,59.53838,995.9688,12188,620.0,15.0
2025-07-05 17:28:48,P2,26.66184,58.71599,995.9611,12181,615.0,14.83
2025-07-05 17:29:18,P2,26.81672,58.18062,996.0097,12141,613.0,14.82
2025-07-05 17:29:48,P2,26.68918,59.44662,995.9749,12029,612.0,15.04
2025-07-05 17:30:18,P2,26.75129,58.85574,995.9714,12036,613.0,14.94
2025-07-05 17:30:48,P2,26.77941,58.24796,995.9893,12016,610.0,14.81
2025-07-05 17:31:19,P2,27.36477,58.43867,995.9902,11932,609.0,15.35
2025-07-05 17:31:48,P2,26.82726,58.93727,996.0086,11855,609.0,15.03
2025-07-05 17:32:18,P2,26.83332,58.66721,996.0119,11874,612.0,14.96
2025-07-05 17:32:48,P2,26.82883,58.54666,996.0281,11893,611.0,14.93
2025-07-05 17:33:18,P2,26.71945,59.69149,996.0212,11176,613.0,15.13
2025-07-05 17:33:48,P2,26.73059,59.20504,996.0332,11199,612.0,15.01
2025-07-05 17:34:18,P2,26.78918,58.7186,996.054,11210,607.0,14.94
2025-07-05 17:34:49,P2,27.31652,58.86839,996.0295,11153,612.0,15.42
2025-07-05 17:35:18,P2,26.78703,59.31691,996.0317,11086,606.0,15.09
2025-07-05 17:35:48,P2,26.76731,58.8399,996.032,11131,604.0,14.95
2025-07-05 17:36:18,P2,26.83527,58.47572,996.0268,11142,601.0,14.91
2025-07-05 17:36:48,P2,26.69914,59.38062,996.0405,11053,606.0,15.03
2025-07-05 17:37:18,P2,26.7218,58.79338,996.0653,11064,611.0,14.9
2025-07-05 17:37:48,P2,26.73313,58.34512,996.0441,11097,609.0,14.8
2025-07-05 17:38:19,P2,27.27668,58.59531,996.093,11064,618.0,15.31
2025-07-05 17:38:48,P2,26.68977,59.14346,996.0778,10998,618.0,14.96
2025-07-05 17:39:18,P2,26.67863,58.76184,996.0634,11020,621.0,14.86
2025-07-05 17:39:48,P2,26.74113,58.11749,996.0873,11053,626.0,14.75
2025-07-05 17:40:18,P2,26.65676,59.14608,996.089,10932,629.0,14.94
2025-07-05 17:40:48,P2,26.64953,58.54042,996.1029,10976,623.0,14.78
2025-07-05 17:41:18,P2,26.65988,58.05521,996.101,10976,618.0,14.66
2025-07-05 17:41:49,P2,27.18703,58.23602,996.1183,10976,623.0,15.14
2025-07-05 17:42:18,P2,26.60324,58.78573,996.0787,10911,626.0,14.8
2025-07-05 17:42:48,P2,26.57238,58.36852,996.1047,10932,629.0,14.67
2025-07-05 17:43:18,P2,26.62316,58.13974,996.146,10932,631.0,14.65
2025-07-05 17:43:48,P2,26.51769,59.37272,996.117,10825,626.0,14.88
2025-07-05 17:44:18,P2,26.53215,58.97974,996.1372,10836,629.0,14.79
2025-07-05 17:44:48,P2,26.57883,59.28177,996.13,10793,630.0,14.91
2025-07-05 17:45:19,P2,27.13879,59.3721,996.1417,10709,640.0,15.4
2025-07-05 17:45:48,P2,26.60188,59.44414,996.1389,10627,651.0,14.97
2025-07-05 17:46:18,P2,26.59328,60.55686,996.1886,10576,652.0,15.24
2025-07-05 17:46:48,P2,26.75852,61.0536,996.1485,10607,650.0,15.51
2025-07-05 17:47:18,P2,26.70305,62.29145,996.1356,10446,645.0,15.77
2025-07-05 17:47:48,P2,26.62473,61.12208,996.1898,10496,636.0,15.41
2025-07-05 17:48:18,P2,26.52863,60.56343,996.2081,10536,636.0,15.19
2025-07-05 17:48:49,P2,26.90266,60.42433,996.2088,10586,634.0,15.47
2025-07-05 17:49:18,P2,26.33352,60.96618,996.175,10416,636.0,15.12
2025-07-05 17:49:48,P2,26.27238,60.4269,996.157,10436,636.0,14.94
2025-07-05 17:50:18,P2,26.24562,60.18589,996.2071,10496,636.0,14.86
2025-07-05 17:50:48,P2,26.14621,61.20204,996.1847,10348,634.0,15.02
2025-07-05 17:51:18,P2,26.11711,60.69949,996.1703,10377,636.0,14.88
2025-07-05 17:51:48,P2,26.07199,60.06856,996.1866,10416,634.0,14.68
2025-07-05 17:52:19,P2,26.57277,60.41527,996.2139,10456,641.0,15.19
2025-07-05 17:52:48,P2,26.04894,60.92374,996.1769,10290,644.0,14.87
2025-07-05 17:53:18,P2,26.05715,60.35904,996.1835,10338,651.0,14.74
2025-07-05 17:53:48,P2,26.12434,59.83431,996.1626,10367,647.0,14.67
2025-07-05 17:54:18,P2,26.00832,60.85284,996.1951,10223,643.0,14.82
2025-07-05 17:54:48,P2,26.03781,60.45027,996.2015,10271,645.0,14.75
2025-07-05 17:55:18,P2,26.01086,60.08717,996.2138,10300,649.0,14.64
2025-07-05 17:55:49,P2,26.5259,60.45414,996.2251,10348,658.0,15.16
2025-07-05 17:56:18,P2,25.9802,60.90154,996.1599,10204,653.0,14.81
2025-07-05 17:56:48,P2,26.00031,60.34256,996.1479,10223,650.0,14.69
2025-07-05 17:57:18,P2,26.01438,60.05333,996.1566,10280,650.0,14.63
2025-07-05 17:57:48,P2,25.92394,61.22221,996.1481,10139,650.0,14.84
2025-07-05 17:58:18,P2,25.89328,60.83727,996.135,10185,657.0,14.72
2025-07-05 17:58:48,P2,25.98488,60.01244,996.1591,10252,649.0,14.6
2025-07-05 17:59:19,P2,26.6675,59.9964,996.1983,10233,650.0,15.16
2025-07-05 17:59:48,P2,26.12687,60.39257,996.1629,10092,650.0,14.81
2025-07-05 18:00:18,P2,26.13039,59.9236,996.1415,10120,654.0,14.7
2025-07-05 18:00:48,P2,26.19973,59.54377,996.1369,10185,654.0,14.66
2025-07-05 18:01:18,P2,26.01379,60.84706,996.1715,10055,652.0,14.83
2025-07-05 18:01:48,P2,26.04953,60.24236,996.1691,10092,652.0,14.71
2025-07-05 18:02:18,P2,26.01086,59.75289,996.1653,10148,651.0,14.56
2025-07-05 18:02:49,P2,26.52121,60.1838,996.2045,10195,651.0,15.08
2025-07-05 18:03:18,P2,25.98801,60.66627,996.1758,10055,660.0,14.76
2025-07-05 18:03:48,P2,25.99191,60.13714,996.2137,10083,666.0,14.64
2025-07-05 18:04:18,P2,25.93918,59.87805,996.226,10167,662.0,14.53
2025-07-05 18:04:48,P2,25.85266,61.05352,996.2271,10028,664.0,14.74
2025-07-05 18:05:18,P2,25.85402,60.52877,996.2233,10065,669.0,14.62
2025-07-05 18:05:48,P2,25.8591,60.1566,996.2269,10120,673.0,14.53
2025-07-05 18:06:19,P2,26.38293,60.42003,996.2928,10167,672.0,15.03
2025-07-05 18:06:48,P2,25.84895,60.99241,996.2729,10028,675.0,14.73
2025-07-05 18:07:18,P2,25.87355,60.43565,996.2921,10074,676.0,14.61
2025-07-05 18:07:48,P2,25.93352,59.96868,996.2733,10111,670.0,14.55
2025-07-05 18:08:18,P2,25.81281,61.09969,996.3082,9983,669.0,14.72
2025-07-05 18:08:48,P2,25.83312,60.61066,996.3279,10037,662.0,14.62
2025-07-05 18:09:18,P2,25.76203,60.17426,996.3292,10111,663.0,14.46
2025-07-05 18:09:49,P2,26.30051,60.56527,996.3985,10167,669.0,15.0
2025-07-05 18:10:18,P2,25.76203,60.94139,996.3173,10019,666.0,14.64
2025-07-05 18:10:48,P2,25.77785,60.50008,996.3372,10055,670.0,14.55
2025-07-05 18:11:18,P2,25.83274,60.02645,996.3484,10120,666.0,14.48
2025-07-05 18:11:48,P2,25.75891,61.05807,996.3809,9965,668.0,14.67
2025-07-05 18:12:18,P2,25.75676,60.59218,996.3843,10028,663.0,14.55
2025-07-05 18:12:48,P2,25.7843,60.1852,996.3619,10065,664.0,14.48
2025-07-05 18:13:19,P2,26.31672,60.44204,996.4022,10129,670.0,14.98
2025-07-05 18:13:48,P2,25.80461,60.86111,996.3935,9992,674.0,14.66
2025-07-05 18:14:18,P2,25.82648,60.23171,996.4093,10010,677.0,14.52
2025-07-05 18:14:48,P2,25.88976,59.871,996.3856,10065,677.0,14.49
2025-07-05 18:15:18,P2,25.78703,60.95577,996.3954,9956,672.0,14.67
2025-07-05 18:15:48,P2,25.79387,60.56564,996.4188,9771,678.0,14.58
2025-07-05 18:16:18,P2,25.77102,60.07758,996.3839,9693,684.0,14.44
2025-07-05 18:16:49,P2,26.26848,60.47529,996.4596,9831,681.0,14.95
2025-07-05 18:17:18,P2,25.76457,60.80183,996.4116,9626,682.0,14.61
2025-07-05 18:17:48,P2,25.74973,60.42293,996.4588,9642,680.0,14.51
2025-07-05 18:18:18,P2,25.74562,60.15662,996.443,9736,683.0,14.44
2025-07-05 18:18:48,P2,25.67199,61.22366,996.4338,9600,684.0,14.64
2025-07-05 18:19:18,P2,25.68566,60.79277,996.4443,9642,684.0,14.54
2025-07-05 18:19:48,P2,25.69211,60.23684,996.4641,9685,683.0,14.42
2025-07-05 18:20:19,P2,26.24797,60.51816,996.4993,9797,688.0,14.94
2025-07-05 18:20:48,P2,25.72668,60.9154,996.4842,9617,690.0,14.61
2025-07-05 18:21:18,P2,25.71105,60.56161,996.4521,9642,683.0,14.51
2025-07-05 18:21:48,P2,25.81398,60.03075,996.4716,9693,682.0,14.47
2025-07-05 18:22:18,P2,25.71516,61.10387,996.4818,9584,682.0,14.64
2025-07-05 18:22:48,P2,25.68605,60.73376,996.4558,9634,679.0,14.53
2025-07-05 18:23:18,P2,25.70734,60.29115,996.4337,9676,684.0,14.44
2025-07-05 18:23:49,P2,26.22629,60.53512,996.4855,9797,682.0,14.93
2025-07-05 18:24:18,P2,25.69738,61.02928,996.4581,9617,684.0,14.61
2025-07-05 18:24:48,P2,25.71828,60.46423,996.4534,9651,689.0,14.49
2025-07-05 18:25:18,P2,25.72238,60.11455,996.4783,9727,691.0,14.41
2025-07-05 18:25:48,P2,25.66867,61.15089,996.4815,9600,690.0,14.62
2025-07-05 18:26:18,P2,25.67394,60.71661,996.488,9668,693.0,14.52
2025-07-05 18:26:48,P2,25.6552,60.28388,996.5081,9702,687.0,14.4
2025-07-05 18:27:19,P2,26.21144,60.53246,996.5168,9814,692.0,14.91
2025-07-05 18:27:48,P2,25.6673,60.97882,996.4998,9659,687.0,14.57
2025-07-05 18:28:18,P2,25.64191,60.62296,996.521,9693,684.0,14.47
2025-07-05 18:28:48,P2,25.69582,60.24155,996.5192,9753,684.0,14.42
2025-07-05 18:29:18,P2,25.63117,61.32371,996.5222,9651,690.0,14.63
2025-07-05 18:29:48,P2,25.63215,60.75215,996.5132,9710,694.0,14.49
2025-07-05 18:30:18,P2,25.66418,60.3175,996.5303,9762,695.0,14.41
2025-07-05 18:30:49,P2,26.17434,60.58559,996.5542,9867,695.0,14.9
2025-07-05 18:31:18,P2,25.66574,60.97353,996.5449,9685,703.0,14.57
2025-07-05 18:31:48,P2,25.65148,60.51173,996.5528,9753,699.0,14.45
2025-07-05 18:32:18,P2,25.67023,60.31698,996.5582,9831,694.0,14.42
2025-07-05 18:32:48,P2,25.56965,61.36559,996.5432,9727,694.0,14.59
2025-07-05 18:33:18,P2,25.58879,60.93587,996.5593,9762,696.0,14.5
2025-07-05 18:33:48,P2,25.57981,60.3961,996.582,9823,695.0,14.36
2025-07-05 18:34:19,P2,26.11555,60.59017,996.6088,9920,694.0,14.85
2025-07-05 18:34:48,P2,25.58274,61.04461,996.5549,9753,694.0,14.52
2025-07-05 18:35:18,P2,25.58391,60.68755,996.5829,9788,696.0,14.44
2025-07-05 18:35:48,P2,25.61281,60.40565,996.5994,9875,700.0,14.39
2025-07-05 18:36:18,P2,25.5716,61.38728,996.5823,9753,708.0,14.59
2025-07-05 18:36:48,P2,25.55949,60.91856,996.5977,9814,711.0,14.47
2025-07-05 18:37:18,P2,25.57668,60.46837,996.5818,9858,708.0,14.38
2025-07-05 18:37:49,P2,26.11262,60.70074,996.6071,9956,704.0,14.87
2025-07-05 18:38:18,P2,25.58332,61.11184,996.5994,9805,701.0,14.54
2025-07-05 18:38:48,P2,25.61086,60.55932,996.5909,9840,699.0,14.43
2025-07-05 18:39:18,P2,25.6927,60.14338,996.5997,9893,696.0,14.39
2025-07-05 18:39:48,P2,25.60461,61.18638,996.6146,9779,698.0,14.57
2025-07-05 18:40:18,P2,25.59504,60.66782,996.582,9831,699.0,14.44
2025-07-05 18:40:48,P2,25.58019,60.28477,996.5843,9893,698.0,14.34
2025-07-05 18:41:19,P2,26.1925,62.678,996.6663,9974,698.0,15.43
2025-07-05 18:41:48,P2,25.7798,64.72557,996.6465,9823,695.0,15.57
2025-07-05 18:42:18,P2,25.93391,65.31793,996.6781,9875,689.0,15.84
2025-07-05 18:42:48,P2,26.13801,63.87821,996.6765,9974,679.0,15.67
2025-07-05 18:43:18,P2,26.20441,62.97812,996.67,9858,664.0,15.51
2025-07-05 18:43:48,P2,26.41691,61.45314,996.6905,9911,654.0,15.31
2025-07-05 18:44:18,P2,26.60227,60.38695,996.71,9947,648.0,15.2
2025-07-05 18:44:49,P2,27.2257,60.52762,996.7333,10010,641.0,15.77
2025-07-05 18:45:18,P2,26.6841,60.80288,996.723,9875,635.0,15.38
